Sqft_Living,Bedrooms,Bathrooms,Floors,Pincode,Sale_Price (₹),Year_Sold,Month_Sold,Quarter_Sold,Age_of_Property,YoY_Price_Change (%),Demand_Index,Event_Occurred,Inflation_Rate (%),GDP_Growth (%),Season,Years_Since_Event,Development_Project_Proximity
1399,1,3,2,627001,10713409,2012,8,3,15,5.97,95,Yes,5.48,6.11,Monsoon,6,4.5
521,2,2,1,600001,7209229,2020,6,2,12,3.14,71,No,3.98,7.24,Monsoon,1,1.7
909,5,2,1,641001,4649379,2021,11,4,25,3.32,85,Yes,5.33,7.04,Festival,7,2.3
1394,5,3,2,620001,13685090,2020,6,2,31,6.67,94,No,5.89,7.52,Monsoon,9,2.8
1014,4,2,1,641001,14146475,2015,4,2,9,4.61,74,Yes,5.77,7.55,Summer,7,4.5
1308,3,1,1,636001,8551093,2021,11,4,21,4.73,77,Yes,5.47,7.92,Festival,4,4.4
1373,3,2,1,625001,14635190,2020,5,2,32,4.04,98,No,5.28,6.11,Summer,8,3.1
513,4,2,2,625001,5392001,2018,2,1,24,5.23,89,Yes,4.09,6.08,Winter,7,1.5
1470,4,2,2,636001,13660741,2018,3,1,11,3.26,83,No,5.08,7.97,Summer,0,2.3
2634,4,3,1,625001,5316830,2019,3,1,28,4.5,94,No,5.11,7.29,Summer,8,4.9
2060,3,1,1,625001,13614261,2012,12,4,12,5.64,79,Yes,4.52,7.43,Winter,4,3.2
1824,4,2,1,627001,4233387,2012,11,4,5,5.33,92,No,4.73,6.19,Festival,8,4.0
1766,1,3,1,620001,10625417,2013,5,2,7,8.0,71,Yes,5.24,6.14,Summer,8,2.5
2669,5,2,1,620001,11439426,2021,5,2,16,4.94,72,Yes,5.88,6.32,Summer,9,2.9
1249,5,1,2,641001,5249119,2016,6,2,28,4.93,99,No,4.24,6.85,Monsoon,9,2.4
1184,2,2,1,636001,5451603,2012,5,2,19,5.52,87,No,4.12,6.22,Summer,2,3.7
2427,2,1,1,600001,4497116,2019,12,4,27,3.95,90,No,5.0,6.89,Winter,7,4.3
2856,5,2,1,641001,8571944,2017,6,2,10,7.38,71,No,3.83,7.12,Monsoon,6,2.8
1194,1,1,2,641001,14294881,2020,8,3,15,5.86,90,No,4.96,6.0,Monsoon,6,2.7
2835,3,2,2,641001,11584036,2017,2,1,32,3.96,98,Yes,3.72,6.23,Winter,9,2.0
806,3,1,1,641001,7595772,2015,4,2,17,6.97,78,No,4.73,6.75,Summer,1,1.3
2489,1,2,2,620001,7289991,2013,6,2,30,3.17,71,Yes,5.05,6.11,Monsoon,1,4.7
1161,3,2,2,600001,8741638,2020,12,4,21,7.91,94,No,3.68,6.27,Winter,1,1.9
1048,4,3,2,641001,9052677,2021,5,2,25,7.33,76,Yes,4.02,6.46,Summer,1,4.1
811,5,3,2,620001,6807114,2020,1,1,22,5.9,76,Yes,4.34,6.86,Winter,3,3.7
1582,5,1,2,641001,11224767,2014,9,3,32,3.56,83,Yes,4.42,7.43,Festival,6,4.1
2237,1,2,2,625001,9582123,2021,3,1,13,4.08,74,Yes,5.19,6.27,Summer,1,4.7
1254,3,1,1,641001,9805969,2011,2,1,18,4.4,77,Yes,4.82,7.48,Winter,4,3.3
534,2,3,2,636001,6981048,2022,9,3,26,4.21,92,No,4.46,7.71,Festival,6,4.5
944,2,1,2,636001,9079422,2015,7,3,23,5.49,91,Yes,4.63,7.3,Monsoon,8,1.3
2640,3,1,1,641001,8636589,2012,5,2,24,7.72,87,No,3.53,6.09,Summer,7,3.3
2482,2,3,1,627001,10946321,2015,12,4,9,5.22,75,Yes,5.43,6.88,Winter,8,4.0
1730,1,2,1,625001,14679241,2021,6,2,41,6.31,83,No,3.6,7.32,Monsoon,6,1.7
852,1,1,1,600001,12571226,2014,12,4,10,6.44,87,Yes,5.57,7.96,Winter,2,3.8
1402,3,3,2,641001,4671179,2023,11,4,27,7.36,86,Yes,4.85,7.9,Festival,0,4.0
1855,2,2,2,600001,11484102,2011,4,2,16,3.17,78,No,4.82,6.79,Summer,9,4.2
2248,1,3,2,625001,14386047,2021,1,1,24,5.02,82,No,5.26,7.23,Winter,6,1.9
658,1,1,2,641001,6228409,2022,4,2,41,6.92,85,Yes,5.65,7.78,Summer,5,3.6
2477,4,2,1,627001,11227953,2023,9,3,30,7.07,90,Yes,5.86,7.66,Festival,1,1.9
1456,4,2,2,620001,7898841,2014,1,1,13,7.64,79,No,4.86,6.96,Winter,0,3.8
2571,1,3,2,627001,11324878,2014,10,4,12,6.51,79,Yes,3.88,6.52,Festival,9,2.6
903,3,3,1,627001,6014130,2023,3,1,17,4.23,73,Yes,5.7,6.27,Summer,3,3.2
1015,5,3,2,620001,10592443,2018,5,2,22,5.53,81,No,3.6,6.98,Summer,3,2.4
1887,5,2,2,620001,11328736,2020,7,3,38,3.16,96,Yes,5.52,7.45,Monsoon,5,1.2
1455,1,2,2,636001,7747492,2017,9,3,36,6.23,77,Yes,5.2,7.94,Festival,4,1.3
2699,1,1,2,620001,5111278,2021,6,2,34,5.77,84,No,5.76,7.72,Monsoon,8,0.8
2212,1,2,1,641001,10975518,2021,3,1,17,6.33,90,Yes,5.74,6.41,Summer,7,3.3
1107,3,1,1,600001,3216651,2016,7,3,8,7.65,99,No,3.63,7.44,Monsoon,8,4.3
2967,4,3,1,636001,11305530,2021,4,2,40,6.44,92,No,5.02,6.58,Summer,9,0.6
1773,1,3,1,636001,9620661,2022,3,1,41,4.6,88,Yes,3.81,7.37,Summer,6,0.8
2035,1,2,1,600001,12929464,2023,7,3,18,3.99,84,Yes,3.7,7.33,Monsoon,8,2.6
2882,2,3,2,636001,14843128,2012,11,4,24,7.27,77,No,4.62,6.54,Festival,2,3.8
1941,3,3,2,620001,9367038,2019,11,4,10,3.97,77,No,3.74,6.47,Festival,8,1.2
2297,1,2,1,627001,10572491,2013,7,3,14,3.81,88,Yes,5.32,6.21,Monsoon,1,1.7
794,2,1,1,625001,3605502,2015,4,2,15,4.03,78,No,5.92,6.1,Summer,8,1.5
1254,5,2,1,620001,5535244,2012,12,4,4,5.54,99,Yes,4.92,7.72,Winter,5,2.3
1894,1,1,2,627001,4560155,2020,7,3,14,3.62,93,No,4.09,6.1,Monsoon,3,1.5
685,1,2,1,627001,4611589,2018,11,4,14,7.69,86,No,5.61,6.18,Festival,1,2.1
1769,2,2,2,636001,3468163,2017,2,1,32,7.83,77,No,5.63,6.48,Winter,9,3.8
1136,3,3,2,641001,12228420,2015,1,1,10,7.87,81,Yes,5.33,7.78,Winter,2,3.2
1791,1,2,2,641001,3770008,2013,12,4,22,3.2,96,No,5.04,6.67,Winter,4,0.9
1029,5,2,2,636001,7498907,2016,2,1,12,7.73,84,No,5.67,6.38,Winter,8,3.4
2568,1,1,1,636001,6000102,2022,4,2,34,7.99,73,No,3.91,7.43,Summer,6,2.6
1293,5,3,2,600001,9589763,2020,8,3,34,7.71,75,No,5.83,6.64,Monsoon,2,4.7
2647,4,1,2,600001,12433262,2012,3,1,3,6.35,99,Yes,5.87,6.67,Summer,3,1.8
977,4,1,1,625001,10686906,2019,10,4,28,6.51,98,No,5.68,7.48,Festival,1,3.8
2122,5,3,2,625001,5378772,2017,6,2,12,3.61,85,Yes,4.13,6.5,Monsoon,7,3.8
1439,3,3,2,625001,6476452,2010,6,2,6,7.37,95,No,5.65,7.79,Monsoon,5,1.5
1025,1,3,2,625001,6397559,2012,9,3,28,3.3,94,No,4.74,7.12,Festival,2,4.6
2881,1,2,1,627001,11737345,2020,9,3,25,4.59,74,Yes,4.99,7.08,Festival,4,2.7
501,4,3,2,627001,5821562,2014,4,2,30,7.96,92,Yes,5.6,6.53,Summer,4,3.6
874,5,3,2,600001,8740592,2014,9,3,23,5.11,82,No,3.57,7.67,Festival,0,1.2
2840,1,3,1,641001,12837907,2019,6,2,16,3.66,84,No,4.41,7.15,Monsoon,4,1.7
1052,1,1,1,636001,4512185,2023,2,1,18,7.85,86,No,5.54,6.31,Winter,5,3.1
2865,3,1,2,641001,14153238,2011,10,4,12,7.92,94,Yes,5.53,6.41,Festival,9,1.9
2025,2,2,2,620001,11570209,2019,11,4,31,3.94,99,No,5.62,6.94,Festival,9,2.7
2351,4,1,1,627001,7262986,2017,6,2,15,7.32,91,Yes,3.92,7.56,Monsoon,1,2.2
880,4,2,2,625001,6368737,2014,2,1,28,4.95,96,No,5.26,7.88,Winter,2,3.4
2146,2,1,1,625001,5544544,2016,8,3,8,4.91,89,Yes,3.87,7.33,Monsoon,9,2.7
513,1,3,2,620001,12683737,2016,4,2,18,4.31,91,Yes,5.46,7.01,Summer,4,0.5
1003,3,1,1,641001,14888193,2023,5,2,24,3.22,74,Yes,4.11,6.5,Summer,2,3.4
2778,3,2,2,625001,12803388,2014,8,3,12,4.34,88,No,5.34,7.35,Monsoon,4,2.4
2508,4,1,1,641001,8325910,2017,11,4,27,3.27,76,No,4.64,7.96,Festival,4,2.0
629,3,3,1,636001,8363240,2018,8,3,12,7.62,72,Yes,5.97,6.95,Monsoon,7,0.9
1337,2,2,1,620001,5028217,2013,12,4,4,6.31,82,Yes,4.95,6.32,Winter,9,1.5
2540,1,3,1,641001,3659297,2013,12,4,13,7.43,83,Yes,5.08,6.21,Winter,8,1.5
527,2,3,1,636001,9985481,2017,6,2,26,6.59,85,No,4.42,6.54,Monsoon,7,4.7
2613,5,2,2,641001,13953486,2010,4,2,28,3.66,82,No,5.34,7.14,Summer,2,2.4
1752,4,3,2,641001,8748777,2013,1,1,17,7.7,71,No,4.74,7.89,Winter,0,0.7
760,3,3,1,625001,10226460,2015,12,4,29,7.5,83,Yes,3.55,6.6,Winter,2,1.1
2546,5,1,2,600001,12551544,2022,7,3,21,4.74,89,No,5.02,6.61,Monsoon,0,0.9
1972,3,3,2,627001,8506774,2013,8,3,24,3.56,76,No,5.58,6.96,Monsoon,8,3.1
1947,1,3,2,641001,11977914,2015,9,3,13,6.52,74,No,4.09,7.84,Festival,2,1.3
959,1,3,2,641001,8237264,2014,2,1,20,6.64,83,Yes,4.05,6.84,Winter,7,2.7
800,1,3,2,641001,4445819,2023,1,1,14,7.48,78,No,5.02,6.45,Winter,5,2.2
2834,3,2,2,600001,5233969,2018,4,2,37,3.26,79,No,5.54,6.33,Summer,2,4.1
1129,5,1,1,636001,3192803,2019,5,2,27,3.71,76,No,4.12,6.91,Summer,8,1.9
769,1,3,2,620001,13048456,2018,10,4,11,5.99,97,No,5.83,7.6,Festival,7,2.6
2493,5,3,2,625001,14300643,2013,12,4,30,6.1,83,No,5.82,6.58,Winter,2,3.7
2128,3,2,2,600001,5453039,2022,1,1,25,3.17,94,Yes,4.0,7.03,Winter,6,2.5
2301,5,3,1,636001,8959776,2023,5,2,20,4.98,83,Yes,4.16,7.21,Summer,4,4.1
1361,3,2,2,641001,10352182,2013,6,2,11,5.92,94,Yes,5.25,6.9,Monsoon,1,3.5
1780,3,1,2,636001,14685189,2021,3,1,41,6.69,97,Yes,5.88,6.38,Summer,7,2.3
2680,4,1,2,600001,8431369,2017,12,4,36,4.58,71,No,5.27,7.84,Winter,0,2.8
2299,3,3,1,600001,9153283,2019,7,3,38,5.42,86,No,4.61,7.13,Monsoon,3,4.9
2206,3,3,2,600001,9132469,2013,6,2,30,7.07,96,Yes,3.92,7.46,Monsoon,3,3.5
2860,2,3,1,620001,9491212,2011,4,2,29,7.77,89,Yes,4.65,7.27,Summer,9,4.6
1075,1,2,2,627001,11220879,2022,3,1,26,4.15,73,Yes,5.02,8.0,Summer,4,1.3
2503,4,3,1,625001,13364124,2022,5,2,15,4.27,82,No,4.33,6.91,Summer,3,2.7
1807,4,3,1,620001,10205273,2023,3,1,30,7.7,87,No,4.78,6.85,Summer,0,4.6
2456,4,1,1,620001,7528458,2011,10,4,30,4.98,72,No,3.83,6.72,Festival,6,2.0
2520,2,3,2,627001,7327219,2010,9,3,15,6.59,88,Yes,4.63,6.72,Festival,9,4.9
2712,3,1,1,620001,12191099,2014,9,3,24,6.06,74,Yes,3.73,6.55,Festival,1,0.9
2852,1,3,1,600001,3777150,2015,6,2,11,4.43,70,Yes,3.62,7.96,Monsoon,9,4.6
2155,5,1,1,600001,14706176,2018,11,4,26,6.27,78,No,5.64,7.74,Festival,2,2.5
2079,3,3,1,636001,9316851,2014,6,2,34,6.28,93,No,4.01,6.63,Monsoon,4,0.8
2347,2,1,2,641001,14416537,2022,12,4,18,5.96,77,Yes,4.94,6.61,Winter,7,4.5
2703,3,2,2,620001,8472587,2015,4,2,13,3.5,72,Yes,3.87,6.21,Summer,9,1.6
1890,3,1,2,641001,12160077,2015,4,2,34,7.98,71,No,4.16,7.75,Summer,7,0.6
2242,2,1,2,625001,5321991,2012,2,1,31,5.0,70,No,4.4,6.74,Winter,1,1.1
2425,4,1,1,600001,8462762,2021,10,4,21,6.19,81,Yes,3.86,7.15,Festival,8,3.5
1119,4,3,2,636001,4676099,2013,4,2,5,7.43,91,Yes,3.61,7.8,Summer,5,4.9
1774,1,3,1,625001,5090651,2010,8,3,26,5.12,82,No,5.69,6.82,Monsoon,8,1.0
1456,1,3,2,636001,8855113,2013,10,4,30,6.87,79,Yes,3.53,7.61,Festival,3,2.6
2439,4,2,2,627001,12163064,2010,2,1,19,7.86,86,Yes,3.65,6.86,Winter,2,1.3
2881,5,2,2,600001,14342841,2014,9,3,9,4.79,99,No,5.51,7.4,Festival,4,3.9
1468,3,1,1,625001,12281763,2020,1,1,15,5.03,80,Yes,4.21,6.86,Winter,4,1.0
1816,5,2,2,627001,3527169,2020,2,1,12,7.53,74,No,5.31,6.79,Winter,3,1.6
1543,3,1,2,625001,10123801,2017,2,1,10,3.8,94,Yes,3.87,7.98,Winter,6,1.4
781,4,1,2,636001,6781876,2017,11,4,35,3.14,96,No,4.09,7.22,Festival,7,3.0
2666,1,1,1,627001,8065521,2014,6,2,15,7.54,78,Yes,4.93,6.73,Monsoon,4,4.4
1558,1,2,2,627001,4897465,2023,7,3,34,7.11,82,Yes,5.97,6.52,Monsoon,8,2.8
697,5,3,2,600001,5263567,2019,3,1,20,7.86,97,Yes,3.68,6.08,Summer,6,0.8
1582,1,2,1,641001,8698485,2011,11,4,14,3.29,89,No,4.5,7.41,Festival,6,3.0
1684,4,1,1,636001,7665770,2021,9,3,21,3.78,92,Yes,3.61,6.74,Festival,7,4.1
1508,5,1,2,636001,13459177,2015,5,2,15,3.53,99,Yes,4.0,7.64,Summer,3,1.1
1729,3,2,2,627001,12705069,2010,5,2,10,6.42,80,No,5.77,6.73,Summer,9,0.8
1535,1,1,2,627001,11536341,2016,11,4,10,6.03,92,Yes,3.74,6.75,Festival,5,1.3
989,2,1,1,600001,11683585,2020,12,4,14,4.8,73,No,5.64,7.56,Winter,4,3.9
775,1,2,1,641001,5724006,2013,4,2,24,3.29,90,No,3.94,6.98,Summer,0,3.2
2789,3,2,1,636001,4119816,2014,9,3,34,6.2,80,No,5.65,7.77,Festival,8,2.9
1739,5,2,2,620001,14116946,2015,8,3,30,5.85,78,Yes,4.85,7.18,Monsoon,1,1.6
1774,3,1,1,620001,8168949,2020,12,4,30,3.56,76,No,5.7,6.48,Winter,5,2.0
625,2,1,2,641001,13695064,2010,4,2,29,7.54,85,Yes,3.88,7.14,Summer,7,4.8
716,4,3,1,625001,6971183,2018,4,2,32,3.99,92,No,5.41,6.01,Summer,2,1.6
1708,1,3,1,600001,6972369,2019,2,1,20,6.72,95,Yes,5.2,6.62,Winter,4,4.6
1746,5,2,1,641001,7550038,2013,9,3,13,7.43,92,No,4.86,6.42,Festival,6,3.1
2974,4,3,2,620001,6226250,2017,3,1,17,5.9,94,No,5.53,7.31,Summer,3,1.1
1418,3,1,2,627001,5470950,2014,4,2,14,4.23,74,Yes,5.12,6.27,Summer,4,2.6
1817,5,3,2,620001,14155560,2020,7,3,23,4.55,75,No,5.69,6.58,Monsoon,0,4.8
2698,4,1,2,627001,9410563,2017,10,4,17,7.43,88,Yes,4.45,6.66,Festival,3,2.4
2931,5,2,1,600001,11789784,2010,8,3,12,4.49,70,No,4.97,6.01,Monsoon,6,4.4
2161,2,2,2,627001,12459646,2017,8,3,34,6.73,96,Yes,5.68,6.09,Monsoon,9,1.7
807,2,1,1,641001,4043423,2020,4,2,28,7.95,85,No,4.04,6.62,Summer,6,3.1
1859,1,3,2,627001,13241437,2022,7,3,25,8.0,97,No,4.71,6.44,Monsoon,9,4.3
2469,1,2,2,625001,11315308,2020,10,4,21,5.67,87,Yes,5.9,6.23,Festival,9,4.6
1391,2,2,1,641001,5517626,2013,1,1,5,7.13,93,No,4.68,6.31,Winter,3,2.7
874,5,3,1,600001,3092889,2011,6,2,7,7.95,82,Yes,4.13,7.67,Monsoon,5,3.4
2533,2,3,2,641001,3717884,2020,6,2,17,4.87,70,Yes,4.38,7.37,Monsoon,4,0.5
1864,1,1,2,625001,7609635,2015,6,2,23,4.26,79,No,5.71,6.97,Monsoon,0,1.6
628,2,3,1,600001,5798945,2011,12,4,2,3.57,76,No,5.89,7.82,Winter,7,1.8
1514,2,3,1,620001,7415880,2014,2,1,8,3.7,74,No,5.88,6.06,Winter,6,0.9
2299,5,3,1,625001,6102923,2011,8,3,4,7.27,82,Yes,5.25,6.69,Monsoon,4,1.8
1881,4,1,1,600001,13983909,2012,5,2,14,5.94,91,Yes,4.77,7.65,Summer,9,1.9
1016,1,1,1,627001,12254404,2020,5,2,24,7.37,85,No,3.96,7.26,Summer,9,4.9
2018,5,2,2,641001,14342269,2015,2,1,35,6.95,93,Yes,3.81,7.96,Winter,6,3.5
585,2,1,2,600001,13788548,2010,4,2,25,6.37,89,No,3.65,7.89,Summer,9,2.4
1698,2,2,2,641001,9616243,2015,12,4,17,6.05,91,No,3.54,6.34,Winter,2,4.9
2858,4,3,2,627001,10615487,2012,9,3,13,3.24,83,No,5.7,7.94,Festival,7,1.2
1642,1,2,1,600001,6137877,2016,9,3,36,7.36,80,Yes,5.52,7.89,Festival,4,2.6
2974,1,2,1,620001,7448388,2011,6,2,24,5.09,88,Yes,4.92,6.75,Monsoon,1,3.4
2493,3,3,1,625001,11518074,2023,11,4,27,5.8,92,No,6.0,7.97,Festival,1,0.8
2661,1,2,2,600001,10370563,2015,9,3,15,3.11,71,Yes,5.88,6.07,Festival,3,3.7
802,4,1,1,627001,13500348,2017,4,2,16,7.68,97,No,5.14,7.32,Summer,6,0.9
1087,3,1,1,600001,10751066,2010,11,4,16,7.51,77,No,4.66,6.53,Festival,9,1.1
1486,3,1,2,641001,14696265,2020,1,1,23,5.72,82,Yes,3.88,6.26,Winter,3,1.2
2363,2,1,2,636001,4594575,2020,2,1,34,5.89,76,No,4.79,7.16,Winter,8,4.7
844,2,2,2,600001,9145660,2022,1,1,27,6.53,81,No,3.89,6.61,Winter,1,3.6
1313,1,2,1,620001,4732329,2018,8,3,32,4.32,97,No,4.5,7.33,Monsoon,5,3.4
2487,3,3,1,600001,4857084,2014,9,3,18,4.11,77,No,5.86,7.08,Festival,3,3.0
1810,2,2,2,625001,4394994,2014,10,4,31,6.37,85,No,4.35,6.79,Festival,5,1.8
2499,4,2,2,600001,7514057,2022,12,4,31,3.52,87,Yes,3.88,6.36,Winter,9,3.3
2177,2,2,1,636001,4546557,2021,6,2,29,5.27,88,Yes,4.96,7.2,Monsoon,8,2.3
1827,2,3,2,641001,10398512,2014,2,1,31,5.46,97,No,5.01,7.66,Winter,9,1.2
1592,3,1,1,600001,10084932,2015,6,2,15,4.91,73,Yes,3.98,7.2,Monsoon,8,3.6
2908,3,2,2,620001,14474297,2011,9,3,31,3.93,97,No,3.99,7.22,Festival,8,1.1
1509,5,3,2,627001,7968901,2015,12,4,35,4.78,94,No,5.97,7.02,Winter,8,1.4
1203,4,3,2,600001,6200890,2023,3,1,37,4.69,97,No,4.11,6.78,Summer,2,4.2
1074,3,3,1,600001,3029882,2020,9,3,32,5.5,81,No,5.6,6.91,Festival,8,3.5
2108,1,1,1,625001,5675518,2013,2,1,33,6.37,85,Yes,4.68,7.98,Winter,2,3.3
1612,4,2,2,620001,14330926,2017,11,4,22,7.84,90,Yes,4.59,7.5,Festival,9,2.4
1187,4,3,1,636001,12675864,2022,5,2,25,3.72,91,No,4.24,6.86,Summer,2,2.3
988,3,1,2,627001,4398705,2020,11,4,19,7.37,86,Yes,5.43,6.91,Festival,4,3.6
1847,4,3,2,641001,9211715,2018,2,1,24,4.42,73,No,5.7,7.0,Winter,5,3.8
993,3,3,1,600001,9804327,2018,7,3,33,5.96,99,Yes,4.15,7.32,Monsoon,8,2.8
2167,2,3,1,636001,7817530,2017,11,4,36,5.73,89,No,3.74,6.93,Festival,0,4.9
2137,5,3,1,627001,9934063,2012,10,4,24,5.78,95,No,3.84,7.37,Festival,7,4.8
518,2,3,1,641001,3556831,2019,9,3,36,6.62,93,No,5.48,6.66,Festival,3,2.4
2944,3,1,2,636001,12037175,2020,7,3,28,4.91,93,Yes,4.59,6.82,Monsoon,9,4.2
1500,3,2,1,620001,9711987,2020,12,4,18,4.6,95,Yes,3.83,7.73,Winter,6,2.9
1350,2,2,1,620001,7597577,2013,5,2,12,7.26,91,No,4.35,6.66,Summer,5,2.8
1888,1,2,2,627001,14777057,2010,4,2,20,4.1,93,Yes,4.79,7.93,Summer,5,0.7
1854,1,2,2,641001,12217955,2018,12,4,26,3.9,78,Yes,5.63,6.35,Winter,6,3.1
1867,1,1,2,620001,8132869,2014,4,2,24,3.08,74,Yes,5.1,6.48,Summer,3,4.6
1321,3,1,2,627001,12078125,2015,10,4,17,4.05,86,Yes,3.94,6.93,Festival,5,4.0
954,4,1,1,620001,11762127,2012,8,3,25,5.59,86,Yes,3.9,7.59,Monsoon,2,4.0
2124,3,3,1,620001,10482426,2020,10,4,34,5.69,71,Yes,4.53,7.46,Festival,4,1.2
1210,4,3,2,636001,10934132,2019,10,4,15,4.27,71,Yes,3.69,6.35,Festival,1,2.1
2690,2,3,2,636001,10111905,2017,10,4,22,3.36,90,Yes,5.39,6.47,Festival,2,1.5
1416,5,2,1,620001,14431006,2016,10,4,34,6.72,92,Yes,4.5,7.15,Festival,8,1.9
1996,4,3,1,625001,5030888,2010,10,4,14,6.79,76,Yes,4.36,6.59,Festival,5,3.1
1940,1,2,1,636001,4037904,2019,1,1,22,7.99,73,Yes,4.77,6.84,Winter,2,2.1
804,3,3,1,641001,8634222,2021,5,2,14,7.5,82,Yes,5.27,6.97,Summer,1,3.0
1235,2,2,1,627001,9046941,2014,2,1,8,7.63,89,Yes,4.92,7.19,Winter,4,2.5
2838,1,3,2,627001,9388406,2019,11,4,25,6.99,99,No,5.51,6.5,Festival,9,1.8
2463,2,3,2,641001,7369246,2018,9,3,11,6.08,99,No,5.07,6.33,Festival,4,0.9
2649,5,1,2,641001,11353170,2021,7,3,25,3.64,80,Yes,5.47,6.8,Monsoon,0,4.5
2509,3,3,2,641001,14599165,2020,10,4,30,6.11,95,Yes,5.24,6.16,Festival,2,0.6
1461,3,3,1,641001,14255650,2021,8,3,37,3.28,72,Yes,3.98,7.05,Monsoon,6,0.5
1526,5,1,2,600001,12972060,2015,6,2,20,7.43,96,No,3.63,7.68,Monsoon,8,4.2
2632,3,2,1,627001,12280320,2017,9,3,23,5.41,71,No,5.76,6.24,Festival,4,5.0
2875,4,1,1,600001,13432027,2019,6,2,30,6.49,85,Yes,5.86,6.23,Monsoon,3,3.8
1973,2,1,1,620001,10642897,2010,7,3,17,3.26,72,Yes,5.32,6.16,Monsoon,2,0.6
2447,1,2,1,620001,11661351,2019,7,3,38,5.67,93,Yes,5.31,7.7,Monsoon,9,1.5
1677,5,3,1,627001,11723346,2020,9,3,25,4.51,84,Yes,4.18,6.16,Festival,8,4.9
1164,4,2,1,620001,9767414,2016,11,4,18,4.42,86,Yes,4.86,7.97,Festival,6,4.1
511,1,3,1,641001,8901179,2012,8,3,25,4.95,85,No,5.98,6.72,Monsoon,6,3.1
1656,1,3,2,600001,11254080,2018,1,1,24,3.0,89,Yes,5.64,6.66,Winter,7,1.6
803,5,2,1,641001,10013383,2015,4,2,26,5.33,76,No,4.26,6.18,Summer,9,0.6
2263,4,1,2,620001,14675616,2014,7,3,5,5.43,85,Yes,4.25,7.17,Monsoon,0,0.6
542,1,2,2,636001,3197170,2017,11,4,33,7.32,74,Yes,4.71,7.17,Festival,3,3.3
1443,1,3,1,600001,8614058,2017,8,3,18,5.24,71,No,4.51,6.99,Monsoon,4,0.6
2890,4,2,1,641001,8423444,2021,7,3,26,4.82,70,No,4.43,6.62,Monsoon,4,5.0
1849,3,2,2,627001,10360983,2021,12,4,21,7.97,91,Yes,5.07,6.74,Winter,0,1.3
2911,1,3,2,641001,7374296,2012,3,1,7,5.86,98,No,3.53,6.64,Summer,2,3.7
1390,2,1,2,636001,7765358,2011,4,2,10,5.36,82,Yes,5.41,6.85,Summer,1,1.2
2974,4,2,2,620001,10499455,2011,12,4,20,5.48,85,No,5.35,6.68,Winter,6,2.9
1504,1,3,1,600001,5574584,2023,7,3,21,7.05,74,No,5.58,7.35,Monsoon,4,0.9
520,5,3,1,627001,10782634,2014,8,3,5,4.7,72,Yes,5.6,6.59,Monsoon,2,4.0
906,2,2,1,600001,14097170,2019,7,3,27,4.95,96,Yes,4.92,6.7,Monsoon,7,3.1
1514,1,1,2,627001,7990044,2021,6,2,33,6.78,96,No,5.45,6.87,Monsoon,0,0.9
835,2,2,1,600001,5565513,2016,9,3,20,3.36,84,Yes,4.73,6.01,Festival,0,4.3
2338,2,1,2,620001,14617547,2017,9,3,18,7.33,85,No,5.88,6.98,Festival,5,3.0
1647,3,1,1,627001,6567008,2019,11,4,12,5.15,80,No,3.98,6.51,Festival,0,4.6
2946,2,1,2,625001,3447095,2017,7,3,26,5.91,94,Yes,5.79,6.11,Monsoon,3,4.6
2327,3,1,1,600001,14660870,2022,8,3,18,6.79,88,No,4.15,7.82,Monsoon,5,4.6
1214,4,2,1,600001,9824464,2021,6,2,37,4.33,87,Yes,3.76,6.64,Monsoon,0,0.9
550,3,3,2,641001,13874108,2017,1,1,14,7.45,90,Yes,4.6,6.85,Winter,8,1.0
823,5,3,2,627001,14970492,2019,1,1,28,7.9,78,No,5.04,7.65,Winter,3,4.9
1288,1,3,2,636001,5701433,2021,6,2,41,5.47,77,Yes,4.08,6.33,Monsoon,8,2.7
640,4,3,2,625001,12374587,2020,2,1,21,7.68,91,No,4.89,7.7,Winter,8,1.6
969,4,3,2,620001,9600713,2012,8,3,5,3.01,88,No,5.52,6.48,Monsoon,5,4.0
1286,5,3,1,641001,3835358,2023,1,1,28,7.47,91,Yes,4.14,7.18,Winter,6,1.7
2325,3,2,2,625001,12868603,2020,2,1,11,4.56,74,Yes,4.95,7.37,Winter,0,3.8
1857,1,1,1,627001,13181445,2011,8,3,20,4.56,86,No,4.35,7.81,Monsoon,4,4.3
2416,3,3,1,625001,4971472,2022,12,4,34,4.14,74,Yes,4.82,7.22,Winter,2,4.0
1463,2,2,1,600001,4079229,2013,6,2,21,4.59,83,No,5.17,6.91,Monsoon,9,1.7
872,3,3,1,600001,4140441,2010,12,4,14,4.07,76,No,4.38,7.14,Winter,9,2.3
2192,4,3,1,641001,4194447,2012,10,4,16,7.53,78,No,5.99,6.4,Festival,5,2.4
1679,1,1,2,627001,9539991,2020,2,1,37,7.5,97,No,4.91,7.38,Winter,3,2.7
2838,3,1,2,627001,4587916,2018,2,1,25,3.51,86,No,5.56,6.37,Winter,8,1.3
2171,1,1,1,625001,5234268,2016,11,4,18,3.71,72,Yes,5.31,7.11,Festival,6,2.5
605,1,3,1,641001,9442399,2016,7,3,30,7.31,77,No,5.63,7.3,Monsoon,3,2.8
1943,2,3,2,627001,5603087,2010,5,2,4,4.99,91,No,3.93,7.8,Summer,5,2.9
